   6  25   6  59.50  21.50  1010.1  -2.56   3.02  286.2  286.64  0.95
   6  25   9  59.50  21.50  1010.0  -2.77   3.31  288.5  287.73  0.88
   6  25  12  59.50  21.50  1009.4  -3.02   1.32  289.1  288.22  0.83
   6  25  15  59.50  21.50  1008.8  -2.36  -0.27  288.1  288.51  0.91
   6  25  18  59.50  21.50  1007.9  -3.14  -2.20  288.1  288.29  0.88
   6  25  21  59.50  21.50  1007.6  -2.11  -2.44  287.3  287.57  0.91
   6  26   0  59.50  21.50  1006.3  -1.01  -4.19  286.9  286.51  0.92
   6  26   3  59.50  21.50  1005.1  -0.03  -4.54  286.6  286.23  0.94
   6  26   6  59.50  21.50  1004.1   2.80  -4.81  286.5  286.46  0.94
   6  26   9  59.50  21.50  1004.1   2.88  -6.32  286.8  286.70  0.96
   6  26  12  59.50  21.50  1004.0   6.21  -4.05  286.9  286.81  0.93
   6  26  15  59.50  21.50  1003.9   7.60  -1.40  286.7  286.88  0.92
   6  26  18  59.50  21.50  1003.6   6.72   2.27  286.0  286.84  0.94
   6  26  21  59.50  21.50  1003.6   6.75   4.83  286.1  286.70  0.95
   6  27   0  59.50  21.50  1002.9   5.70   6.53  286.2  287.40  0.95
   6  27   3  59.50  21.50  1002.8   3.14   6.60  286.3  286.57  0.96
   6  27   6  59.50  21.50  1003.1   0.76   7.83  286.9  287.52  0.93
   6  27   9  59.50  21.50  1003.5  -0.41   4.54  288.6  288.04  0.87
   6  27  12  59.50  21.50  1003.8  -0.07   4.07  289.4  288.68  0.83
   6  27  15  59.50  21.50  1003.7   2.27   4.57  289.1  288.71  0.82
   6  27  18  59.50  21.50  1004.9   2.99   3.04  287.9  288.62  0.86
   6  27  21  59.50  21.50  1005.6   2.66   2.49  286.7  288.12  0.91
   6  28   0  59.50  21.50  1006.6   2.27   0.82  286.1  287.08  0.90
   6  28   3  59.50  21.50  1007.7   0.16   0.22  285.4  286.09  0.89
   6  28   6  59.50  21.50  1008.6  -0.49  -0.38  286.7  287.06  0.80
   6  28   9  59.50  21.50  1010.4  -2.52  -1.36  287.9  287.63  0.77
   6  28  12  59.50  21.50  1010.9  -2.83  -3.27  288.2  288.20  0.74
   6  28  15  59.50  21.50  1011.0  -2.88  -6.69  288.6  288.48  0.75
   6  28  18  59.50  21.50  1011.3  -3.72  -7.73  288.1  288.17  0.78
   6  28  21  59.50  21.50  1011.2  -3.02  -9.09  287.1  287.56  0.82
   6  29   0  59.50  21.50  1010.2  -1.94 -11.21  286.8  287.45  0.83
   6  29   3  59.50  21.50  1008.4  -0.61 -15.75  286.3  286.27  0.88
   6  29   6  59.50  21.50  1006.4  -0.05 -19.13  285.9  287.47  0.91
   6  29   9  59.50  21.50  1004.7  -0.76 -16.64  286.3  288.18  0.93
   6  29  12  59.50  21.50  1003.6  -1.32 -11.68  288.0  288.71  0.92
   6  29  15  59.50  21.50  1002.4  -1.72  -9.36  289.8  288.79  0.90
   6  29  18  59.50  21.50  1001.3  -5.77  -8.79  289.0  288.77  0.94
   6  29  21  59.50  21.50  1000.5 -10.60  -2.40  289.1  288.37  0.96
   6  30   0  59.50  21.50  1000.4  -9.47   4.34  288.8  287.39  0.94
   6  30   3  59.50  21.50  1001.4 -10.07  10.97  287.3  286.92  0.96
   6  30   6  59.50  21.50  1003.4  -9.96   9.90  287.1  287.47  0.93
   6  30   9  59.50  21.50  1005.2  -7.13   7.76  287.9  287.87  0.89
   6  30  12  59.50  21.50  1006.8  -3.98   3.27  288.6  288.30  0.86
   6  30  15  59.50  21.50  1007.2  -3.16   3.57  287.9  288.50  0.88
   6  30  18  59.50  21.50  1007.5  -2.82   3.44  287.1  288.26  0.94
   6  30  21  59.50  21.50  1008.6  -3.44   4.99  286.4  287.88  0.94
