>> format long
>> sol = rungkutta_metheorology(0, 1, 0, 0, 0, 365)

RESULTS

sol =

            time             y1 = Ta            y2 = Tm             y3 = Td
   0.375342465753425   0.049831960990035   0.031015548786199   0.000116211997427
   0.378082191780822   0.050036806413891   0.031230480190062   0.000117910954911
   0.380821917808219   0.050241422077146   0.031445170545379   0.000119621589440
   0.383561643835616   0.050445808244292   0.031659620129637   0.000121343887172
   0.386301369863014   0.050649965179517   0.031873829220002   0.000123077834286
   0.389041095890411   0.050853893146705   0.032087798093322   0.000124823416971
   0.391780821917808   0.051057592409435   0.032301527026125   0.000126580621436
   0.394520547945205   0.051261063230984   0.032515016294621   0.000128349433905
   0.397260273972603   0.051464305874324   0.032728266174702   0.000130129840618
   0.400000000000000   0.051667320602126   0.032941276941941   0.000131921827829
   0.402739726027397   0.051870107676757   0.033154048871596   0.000133725381810
   0.405479452054795   0.052072667360281   0.033366582238605   0.000135540488848
   0.408219178082192   0.052274999914462   0.033578877317591   0.000137367135247
   0.410958904109589   0.052477105600762   0.033790934382861   0.000139205307324
   0.413698630136986   0.052678984680341   0.034002753708405   0.000141054991415
   0.416438356164384   0.052880637414059   0.034214335567898   0.000142916173869
   0.419178082191781   0.053082064062475   0.034425680234700   0.000144788841053
   0.421917808219178   0.053283264885848   0.034636787981854   0.000146672979348
   0.424657534246575   0.053484240144137   0.034847659082091   0.000148568575152
   0.427397260273973   0.053684990097003   0.035058293807828   0.000150475614877
   0.430136986301370   0.053885515003805   0.035268692431165   0.000152394084953
   0.432876712328767   0.054085815123606   0.035478855223893   0.000154323971824
   0.435616438356164   0.054285890715170   0.035688782457486   0.000156265261950
   0.438356164383562   0.054485742036961   0.035898474403108   0.000158217941806
   0.441095890410959   0.054685369347148   0.036107931331609   0.000160181997883
   0.443835616438356   0.054884772903600   0.036317153513527   0.000162157416689
   0.446575342465753   0.055083952963891   0.036526141219090   0.000164144184746
   0.449315068493151   0.055282909785298   0.036734894718213   0.000166142288592
   0.452054794520548   0.055481643624801   0.036943414280500   0.000168151714780
   0.454794520547945   0.055680154739084   0.037151700175247   0.000170172449878
   0.457534246575342   0.055878443384535   0.037359752671437   0.000172204480472
   0.460273972602740   0.056076509817248   0.037567572037744   0.000174247793161
   0.463013698630137   0.056274354293021   0.037775158542533   0.000176302374560
   0.465753424657534   0.056471977067357   0.037982512453859   0.000178368211301
   0.468493150684932   0.056669378395465   0.038189634039468   0.000180445290029
   0.471232876712329   0.056866558532261   0.038396523566801   0.000182533597405
   0.473972602739726   0.057063517732367   0.038603181302985   0.000184633120107
   0.476712328767123   0.057260256250110   0.038809607514844   0.000186743844827
   0.479452054794521   0.057456774339527   0.039015802468894   0.000188865758273
   0.482191780821918   0.057653072254358   0.039221766431341   0.000190998847167
   0.484931506849315   0.057849150248056   0.039427499668089   0.000193143098248
   0.487671232876712   0.058045008573778   0.039633002444731   0.000195298498269
   0.490410958904110   0.058240647484392   0.039838275026558   0.000197465033999
   0.493150684931507   0.058436067232472   0.040043317678552   0.000199642692221
   0.495890410958904   0.058631268070303   0.040248130665392   0.000201831459736
   0.498630136986301   0.058826250249880   0.040452714251453   0.000204031323358
   0.501369863013699   0.059021014022906   0.040657068700802   0.000206242269916
   0.504109589041096   0.059215559640794   0.040861194277205   0.000208464286256
   0.506849315068493   0.059409887354670   0.041065091244122   0.000210697359236
   0.509589041095890   0.059603997415367   0.041268759864712   0.000212941475734
   0.512328767123288   0.059797890073432   0.041472200401828   0.000215196622638
   0.515068493150685   0.059991565579122   0.041675413118022   0.000217462786854
   0.517808219178082   0.060185024182407   0.041878398275543   0.000219739955303
   0.520547945205479   0.060378266132966   0.042081156136338   0.000222028114920
   0.523287671232877   0.060571291680195   0.042283686962053   0.000224327252657
   0.526027397260274   0.060764101073198   0.042485991014031   0.000226637355478
   0.528767123287671   0.060956694560795   0.042688068553316   0.000228958410364
   0.531506849315069   0.061149072391520   0.042889919840649   0.000231290404312
   0.534246575342466   0.061341234813617   0.043091545136473   0.000233633324331
   0.536986301369863   0.061533182075049   0.043292944700928   0.000235987157448
   0.539726027397260   0.061724914423488   0.043494118793858   0.000238351890704
   0.542465753424658   0.061916432106326   0.043695067674805   0.000240727511153
   0.545205479452055   0.062107735370666   0.043895791603012   0.000243114005866
   0.547945205479452   0.062298824463328   0.044096290837426   0.000245511361930
   0.550684931506849   0.062489699630848   0.044296565636693   0.000247919566443
   0.553424657534247   0.062680361119477   0.044496616259162   0.000250338606522
   0.556164383561644   0.062870809175184   0.044696442962885   0.000252768469295
   0.558904109589041   0.063061044043652   0.044896046005615   0.000255209141909
   0.561643835616438   0.063251065970283   0.045095425644810   0.000257660611523
   0.564383561643836   0.063440875200197   0.045294582137631   0.000260122865312
   0.567123287671233   0.063630471978230   0.045493515740942   0.000262595890464
   0.569863013698630   0.063819856548935   0.045692226711311   0.000265079674183
   0.572602739726027   0.064009029156587   0.045890715305012   0.000267574203689
   0.575342465753425   0.064197990045176   0.046088981778022   0.000270079466215
   0.578082191780822   0.064386739458412   0.046287026386025   0.000272595449009
   0.580821917808219   0.064575277639726   0.046484849384409   0.000275122139335
   0.583561643835616   0.064763604832266   0.046682451028267   0.000277659524469
   0.586301369863014   0.064951721278902   0.046879831572401   0.000280207591705
   0.589041095890411   0.065139627222223   0.047076991271318   0.000282766328348
   0.591780821917808   0.065327322904538   0.047273930379230   0.000285335721721
   0.594520547945205   0.065514808567879   0.047470649150059   0.000287915759160
   0.597260273972603   0.065702084453997   0.047667147837434   0.000290506428016
   0.600000000000000   0.065889150804367   0.047863426694690   0.000293107715653
   0.602739726027397   0.066076007860183   0.048059485974872   0.000295719609453
   0.605479452054795   0.066262655862362   0.048255325930732   0.000298342096809
   0.608219178082192   0.066449095051546   0.048450946814733   0.000300975165131
   0.610958904109589   0.066635325668096   0.048646348879046   0.000303618801841
   0.613698630136986   0.066821347952099   0.048841532375551   0.000306272994379
   0.616438356164384   0.067007162143363   0.049036497555838   0.000308937730196
   0.619178082191781   0.067192768481423   0.049231244671208   0.000311612996760
   0.621917808219178   0.067378167205534   0.049425773972671   0.000314298781552
   0.624657534246575   0.067563358554680   0.049620085710951   0.000316995072067
